,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,단위가격,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
13731,2019-05-12 8:00,20,K-SWISS 남성PK티셔츠4종,6,69900,21849000,313,Sunday,Yes,Yes,8,1,0,2,11.1,26,18.4,0,36,105.05,8:00:00,48,46,1,1,6
9478,2019-04-05 13:00,20,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),1,1989000,0,0,Friday,No,No,12,1,2,0,5.2,19,11.7,0,74,104.87,13:00:00,78,7,0,0,4
15464,2019-05-27 8:20,20,크리스티나앤코 썸머플리츠세트,6,49000,29290000,598,Monday,No,No,5,1,2,2,15.4,22.1,18.6,22.9,21,105.05,8:20:00,50,0,0,0,0
18043,2019-06-21 17:00,20,일시불 쿠쿠 블랙스톤 전기밥솥 6인용,9,238000,2692000,12,Friday,No,No,12,1,2,1,18.5,28.7,22.8,1.9,25,104.88,17:00:00,102,59,0,0,4
12557,2019-05-02 22:30,30,남영비비안 소노르 퀸 컬렉션 프리미엄 브라,5,99900,47654000,478,Thursday,No,No,10,1,2,2,8.3,24.1,16,0,56,105.05,22:30:00,135,65,0,0,3
1193,2019-01-14 0:30,30,일시불  모즈 커피머신,9,119000,9267000,78,Monday,No,No,10,1,2,1,-4.1,7.5,1,0,98,104.24,0:30:00,3,0,0,0,0
26607,2019-09-13 0:40,20,블루콤 데시벨 블루투스이어폰 BCS-S1000,4,99900,11933000,120,Friday,No,Yes,10,1,2,2,17.1,27.4,21.7,0,14,105.2,0:40:00,4,0,1,0,4
23295,2019-08-10 19:20,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,11066000,93,Saturday,Yes,No,10,1,2,1,24.5,33.4,28.6,0,23,104.81,19:20:00,116,40,0,1,5
32488,2019-11-10 9:20,20,트레스패스 남성 에어 워킹화 + 러닝화 2종,8,39800,19226000,484,Sunday,Yes,No,3,1,2,2,3,15.8,9.4,8.5,28,104.87,9:20:00,56,100,0,1,6
20913,2019-07-19 8:30,30,루이띠에 순금 샤이닝 러브 목걸이 35g+골드바 1g,8,3650000,17328000,5,Friday,No,No,12,0,2,2,22.1,28.5,25.2,13.9,22,104.56,8:30:00,51,49,0,0,4
17367,2019-06-14 22:30,20,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,6918000,10,Friday,No,No,12,1,2,1,16.8,24.7,20.2,2.3,25,104.88,22:30:00,135,22,0,0,4
13717,2019-05-11 23:40,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1899000,0,0,Saturday,Yes,No,12,1,2,1,10.2,27.3,18.5,0,40,105.05,23:40:00,142,7,0,1,5
19726,2019-07-08 21:20,20,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,0,599000,1547000,3,Monday,No,No,12,1,2,2,18.9,27.3,22.6,0.5,15,104.56,21:20:00,128,3,0,0,0
24847,2019-08-25 16:00,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,38900,17613000,453,Sunday,Yes,No,3,1,2,2,18.9,28.7,23.2,1.2,19,104.81,16:00:00,96,94,0,1,6
31382,2019-10-29 15:20,20,푸마 웜셀(WARM CELL)원피스 브라탑 3종세트,5,69000,27374000,397,Tuesday,No,No,8,1,2,2,8,18.8,13.2,0.7,65,105.46,15:20:00,92,66,0,0,1
10056,2019-04-10 13:20,20,K-SWISS 여성에어핏트랙수트,6,89000,14999000,169,Wednesday,No,No,9,1,1,2,4.5,9.9,7.2,8.5,15,104.87,13:20:00,80,0,0,0,2
4794,2019-02-19 21:20,20,무이자 LG 통돌이 세탁기,1,489000,23903000,49,Tuesday,No,No,12,1,2,0,0.6,5.7,2.9,16.3,24,104.69,21:20:00,128,10,0,0,1
20249,2019-07-13 19:20,20,무이자 린나이 자동불꽃조절 가스레인지 3구,9,289000,4636000,17,Saturday,Yes,No,12,1,2,0,20.1,27.8,23.3,1.6,24,104.56,19:20:00,116,12,0,1,5
4864,2019-02-20 16:20,20,소들녘 소 갈비탕,3,50900,34302000,674,Wednesday,No,No,5,1,2,2,-0.5,7,2.8,0,42,104.69,16:20:00,98,82,0,0,2
36238,2019-12-18 23:20,20,(일)장수 클래식 흙카우치,0,1520000,3280000,3,Wednesday,No,No,12,0,2,2,1.8,8.5,4.6,0.4,27,105.12,23:20:00,140,0,0,0,2
10753,2019-04-16 11:20,20,일시불 쿠쿠전기밥솥 10인용,9,208000,16304000,79,Tuesday,No,No,11,1,2,1,4.3,23.3,14.2,0,38,104.87,11:20:00,68,59,0,0,1
2690,2019-01-30 8:00,20,쓰임 마호가니 원목도마 4종 세트,9,56900,13370000,235,Wednesday,No,No,6,1,2,2,-3.1,10.1,3.5,0,48,104.24,8:00:00,48,0,0,0,2
27328,2019-09-19 12:00,20,보루네오 심플 광폭 서랍장 1000 5단,0,199000,6432000,33,Thursday,No,No,11,1,2,2,13.5,25.6,19.2,0,24,105.2,12:00:00,72,103,0,0,3
5965,2019-03-03 13:00,20,무이자 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1349000,7462000,6,Sunday,Yes,No,12,1,2,0,2.4,14.8,8.7,0,70,104.49,13:00:00,78,13,0,1,6
37284,2019-12-31 7:00,20,크리스티나앤코 리버시블 패딩,6,49000,41540000,848,Tuesday,No,No,5,1,2,2,-6.7,0.4,-3.8,0.1,19,105.12,7:00:00,42,44,0,0,1
35840,2019-12-15 6:20,20,이동수골프 여성 원더 플렉스 본딩팬츠 3종,6,59000,3426000,59,Sunday,Yes,No,6,1,1,2,-1.5,12.4,4.7,0,28,105.12,6:20:00,38,42,0,1,6
14169,2019-05-15 13:00,20,뱅뱅 남성 썸머 데님팬츠 3종(2019 S/S),6,79900,14930000,187,Wednesday,No,No,9,1,0,2,14.3,27.3,20.3,0,42,105.05,13:00:00,78,42,0,0,2
17396,2019-06-15 7:30,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,539000,3199000,6,Saturday,Yes,No,12,1,2,0,16.1,26.4,20.4,3.8,25,104.88,7:30:00,45,22,0,1,5
31543,2019-10-31 13:00,20,트레스패스 여성 에어 워킹화 + 러닝화 2종,8,39800,7300000,184,Thursday,No,No,3,1,2,2,6.1,20.7,13.3,0,59,105.46,13:00:00,78,100,0,0,3
31394,2019-10-29 19:00,20,컬럼비아 여성 옴니히트 업 베이스레이어 4종,5,79000,7463000,95,Tuesday,No,No,9,1,2,2,8,18.8,13.2,0.7,65,105.46,19:00:00,114,0,0,0,1
14139,2019-05-15 6:20,10,에버라스트 드로즈 10+4종,5,39900,11746000,295,Wednesday,No,No,3,1,2,2,14.3,27.3,20.3,0,42,105.05,6:20:00,38,6,0,0,2
136,2019-01-02 20:40,20,푸마 드라이셀라인 뉴 런닝 9종,5,89000,4155000,47,Wednesday,No,No,9,1,2,2,-7,3.2,-2.5,0,24,104.24,20:40:00,124,53,0,0,2
19717,2019-07-08 21:00,20,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,0,549000,5531000,11,Monday,No,No,12,1,2,2,18.9,27.3,22.6,0.5,15,104.56,21:00:00,126,3,0,0,0
1612,2019-01-18 17:20,20,[수협] 자연산 제주 옥돔 + 갈치 세트,3,70900,17763000,251,Friday,No,No,8,1,2,2,-5.1,8.1,0.8,0,44,104.24,17:20:00,104,0,0,0,4
29934,2019-10-14 14:00,20,무이자  니봇 진공+ 물걸레 듀얼 로봇청소기,4,259000,20015000,78,Monday,No,No,12,1,2,0,9.3,21.3,14.7,3.4,24,105.46,14:00:00,84,116,0,0,0
19709,2019-07-08 20:20,20,(쿠)무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,178000,8749000,50,Monday,No,No,11,1,2,0,18.9,27.3,22.6,0.5,15,104.56,20:20:00,122,4,0,0,0
23760,2019-08-14 21:40,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,12626000,5,Wednesday,No,No,12,0,2,0,24.7,33,28.6,1.2,19,104.81,21:40:00,130,1,0,0,2
28226,2019-09-28 6:20,20,CERINI by PAT 남성 어반 카라 티셔츠 4종(8월),6,49900,21350000,428,Saturday,Yes,No,5,1,0,2,19.3,27.4,22.5,1.8,25,105.2,6:20:00,38,46,0,1,5
31868,2019-11-03 23:00,20,무이자 국내제조 노비타 뉴스파 비데  무료설치,4,239000,16637000,70,Sunday,Yes,No,12,1,2,0,9.4,20.5,13.8,1.5,42,104.87,23:00:00,138,23,0,1,6
27070,2019-09-17 8:20,20,코치 플라이트백,8,169000,5886000,35,Tuesday,No,No,11,1,2,2,15.5,27.8,21.3,0,19,105.2,8:20:00,50,0,0,0,1
15155,2019-05-24 15:20,10,에버라스트 드로즈 10+4종,5,39900,16564000,416,Friday,No,No,3,1,2,2,14,31.6,22.9,0,62,105.05,15:20:00,92,6,0,0,4
13950,2019-05-13 21:00,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1700000,15709000,10,Monday,No,No,12,0,2,1,11.4,24.5,17.9,0,38,105.05,21:00:00,126,1,0,0,0
30887,2019-10-23 22:20,20,일시불 1+1 국내제조 노비타 뉴스파 비데  무료설치,4,418000,4801000,12,Wednesday,No,No,12,1,2,1,12.1,20,16,0.1,25,105.46,22:20:00,134,23,0,0,2
27383,2019-09-19 23:20,20,일시불 LG 통돌이 세탁기,1,439000,27851000,64,Thursday,No,No,12,1,2,1,13.5,25.6,19.2,0,24,105.2,23:20:00,140,10,0,0,3
31621,2019-11-01 9:40,20,스튜디오럭스 후드롱구스다운코트,6,59000,39596000,672,Friday,No,No,6,1,2,2,9,21.8,14.3,0,71,104.87,9:40:00,58,67,0,0,4
36654,2019-12-23 20:50,30,일시불 삼성5도어냉장고 T9000 (RF84R9203S8) +공기청정기 (AX34R3020WWD),1,2319000,14491000,7,Monday,No,No,12,1,2,1,-1,8.7,3.8,0.7,35,105.12,20:50:00,125,115,0,0,0
5917,2019-03-02 23:20,20,몬테밀라노 컴포트앤핏 브라팬티 5+5세트,5,99000,36328000,367,Saturday,Yes,No,10,1,2,2,-0.8,14.6,6.9,0,78,104.49,23:20:00,140,65,0,1,5
33822,2019-11-24 23:00,20,라쉬반 프레쉬 에어 에디션 드로즈 패키지(+캐리어),5,119000,72504000,610,Sunday,Yes,No,10,1,2,2,7.4,19.6,12.8,1.2,25,104.87,23:00:00,138,20,0,1,6
31711,2019-11-02 9:20,20,임페리얼 여성 스트레치 팬츠 3종,6,79000,8113000,103,Saturday,Yes,No,9,1,1,2,7.7,19.9,13.5,0,55,104.87,9:20:00,56,42,0,1,5
21063,2019-07-20 12:40,20,EXR 남성 워터 액티비티 5종,6,79000,21073000,267,Saturday,Yes,No,9,1,0,2,23.2,27.1,24.8,56.5,14,104.56,12:40:00,76,0,0,1,5
16438,2019-06-06 0:40,20,프라다 비텔로 피닉스 토트백,8,1580000,6764000,5,Thursday,No,Yes,12,0,2,2,16.9,26.9,21.1,20.7,39,104.88,0:40:00,4,30,1,0,3
10724,2019-04-16 0:40,20,K-SWISS 여성에어핏트랙수트,6,89000,17296000,195,Tuesday,No,No,9,1,1,2,4.3,23.3,14.2,0,38,104.87,0:40:00,4,0,0,0,1
30100,2019-10-16 1:00,20,[풀패키지]레스트업 수액패치(84매),4,55600,13551000,244,Wednesday,No,No,5,0,2,2,8.1,20.4,13.3,0,24,105.46,1:00:00,6,0,0,0,2
8910,2019-03-31 22:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,3343000,3,Sunday,Yes,No,12,0,2,1,2.3,9.2,5.4,0.2,31,104.49,22:20:00,134,1,0,1,6
15952,2019-06-01 14:00,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,749000,1518000,3,Saturday,Yes,No,12,1,2,0,12.4,25.3,18.9,0,26,104.88,14:00:00,84,22,0,1,5
12279,2019-04-30 8:40,20,쿠미투니카 쿨 레이시 란쥬쉐이퍼&팬티,5,69900,43719000,626,Tuesday,No,No,8,1,2,2,9.8,20.5,14.6,0.1,24,104.87,8:40:00,52,0,0,0,1
14869,2019-05-21 21:20,20,일시불 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1899000,6893000,4,Tuesday,No,No,12,1,2,1,9,24.2,17,0,38,105.05,21:20:00,128,7,0,0,1
33961,2019-11-26 13:20,20,무이자 클란츠 멀티쿡,9,64800,6382000,99,Tuesday,No,No,7,1,2,0,2.6,13.5,7.7,0.5,21,104.87,13:20:00,80,0,0,0,1
36139,2019-12-17 22:20,20,(싱글+싱글)일월 품안애 온수매트,4,198000,4183000,22,Tuesday,No,No,11,1,2,2,3.9,12.5,8.3,2.2,25,105.12,22:20:00,134,15,0,0,1
9505,2019-04-05 17:00,20,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),3,49900,22050000,442,Friday,No,No,5,1,2,2,5.2,19,11.7,0,74,104.87,17:00:00,102,0,0,0,4
32406,2019-11-09 9:00,20,임페리얼 여성 스트레치 팬츠 3종,6,79000,23500000,298,Saturday,Yes,No,9,1,1,2,1.6,17.3,8.5,0.1,32,104.87,9:00:00,54,42,0,1,5
33250,2019-11-18 15:20,20,한일 대용량 스텐 분쇄믹서기,9,109800,64015000,584,Monday,No,No,10,1,2,2,3.4,16.4,8.7,11.6,54,104.87,15:20:00,92,14,0,0,0
24227,2019-08-19 13:00,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,6476000,51,Monday,No,No,10,1,2,0,20,30.8,25.1,0.4,25,104.81,13:00:00,78,40,0,0,0
9263,2019-04-03 19:00,20,에코라믹 통주물 스톤 냄비세트,9,60900,16107000,265,Wednesday,No,No,7,1,2,2,-0.4,14.5,7.4,0,29,104.87,19:00:00,114,24,0,0,2
21115,2019-07-20 22:00,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,30516000,19,Saturday,Yes,No,12,0,2,1,23.2,27.1,24.8,56.5,14,104.56,22:00:00,132,1,0,1,5
8889,2019-03-31 20:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 K,0,649000,1709000,3,Sunday,Yes,No,12,1,2,2,2.3,9.2,5.4,0.2,31,104.49,20:20:00,122,3,0,1,6
33117,2019-11-16 22:20,20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,0,1199000,6461000,6,Saturday,Yes,No,12,1,2,2,5.1,17.1,10.3,0.2,32,104.87,22:20:00,134,8,0,1,5
8959,2019-04-01 8:40,20,그렉노먼 여성 봄 컬렉션 티셔츠 5종,6,49900,9462000,190,Monday,No,No,5,1,1,2,-0.1,11.4,5.7,0,23,104.87,8:40:00,52,46,0,0,0
16092,2019-06-02 21:40,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2500000,16847000,7,Sunday,Yes,No,12,0,2,1,13.6,27.8,20.6,0,28,104.88,21:40:00,130,1,0,1,6
37114,2019-12-28 21:20,20,(싱글사이즈)일월 품안애 온수매트,4,118000,3412000,29,Saturday,Yes,No,10,1,2,2,-4.9,7.5,0.5,0,32,105.12,21:20:00,128,15,0,1,5
15436,2019-05-26 22:40,20,무이자 대우전자 벽걸이 에어컨 TDOZ-S10JK,1,849000,22603000,27,Sunday,Yes,No,12,1,2,0,16.4,30.1,23.2,0.1,35,105.05,22:40:00,136,7,0,1,6
3360,2019-02-05 21:00,20,일시불 LG 통돌이 세탁기,1,439000,19906000,46,Tuesday,No,Yes,12,1,2,1,-4.1,11,2.9,0,83,104.69,21:00:00,126,10,1,0,1
5602,2019-02-28 10:00,20,일시불 쿠쿠전기밥솥 10인용,9,208000,6050000,30,Thursday,No,No,11,1,2,1,1.4,13.4,6.8,0.1,75,104.69,10:00:00,60,59,0,0,3
2361,2019-01-26 6:20,20,더블유베일 캐시라이크 니트 4종,6,39900,15135000,380,Saturday,Yes,No,3,1,2,2,-6.2,3.7,-1.8,0,34,104.24,6:20:00,38,36,0,1,5
27628,2019-09-22 9:40,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,59800,80403000,1345,Sunday,Yes,No,6,1,2,2,16.1,19.1,17.5,65.1,16,105.2,9:40:00,58,52,0,1,6
27370,2019-09-19 22:00,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,16049000,78,Thursday,No,No,11,1,2,1,13.5,25.6,19.2,0,24,105.2,22:00:00,132,59,0,0,3
13200,2019-05-07 22:40,20,무이자 삼성 엑티브워시 세탁기14kg WA14N6781TG,1,569000,13150000,24,Tuesday,No,No,12,1,2,0,5.2,21.8,13.9,0,37,105.05,22:40:00,136,10,0,0,1
26978,2019-09-16 17:40,20,AAB의 소곱창전골 800g x 8팩,3,55900,45750000,819,Monday,No,No,6,1,2,2,18.1,28.2,22.4,0.2,17,105.2,17:40:00,106,26,0,0,0
32392,2019-11-09 6:20,20,"무이자 루미테라피 노즈케어 저출력광선조사기, LN-01W",4,329000,1181000,4,Saturday,Yes,No,12,1,2,0,1.6,17.3,8.5,0.1,32,104.87,6:20:00,38,0,0,1,5
32803,2019-11-13 18:00,20,천연담아 명품다시팩 100포,3,43900,47551000,1084,Wednesday,No,No,4,1,2,2,3.7,13.9,8.9,2.8,30,104.87,18:00:00,108,0,0,0,2
15932,2019-06-01 10:20,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,69900,24728000,354,Saturday,Yes,No,8,1,1,2,12.4,25.3,18.9,0,26,104.88,10:20:00,62,42,0,1,5
983,2019-01-12 1:00,20,그렉노먼 남성 캐시터치 터틀넥 4종,6,69900,7159000,103,Saturday,Yes,No,8,1,0,2,-0.3,7.5,3,2.4,55,104.24,1:00:00,6,0,0,1,5
8841,2019-03-31 12:20,20,헤스티지 마론 양가죽 남성집업재킷,6,199000,21050000,106,Sunday,Yes,No,11,1,0,2,2.3,9.2,5.4,0.2,31,104.49,12:20:00,74,0,0,1,6
33249,2019-11-18 15:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,51827000,473,Monday,No,No,10,1,2,2,3.4,16.4,8.7,11.6,54,104.87,15:00:00,90,14,0,0,0
2596,2019-01-28 22:40,20,일시불 쿠쿠전기밥솥 10인용,9,208000,28864000,139,Monday,No,No,11,1,2,1,-2.6,7.2,2.6,0.2,57,104.24,22:40:00,136,59,0,0,0
9583,2019-04-06 14:00,20,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),1,2209000,0,0,Saturday,Yes,No,12,1,2,1,3.4,19,11.6,0.6,56,104.87,14:00:00,84,7,0,1,5
16802,2019-06-09 15:40,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,69900,28207000,404,Sunday,Yes,No,8,1,1,2,16.1,25,19.7,1.5,22,104.88,15:40:00,94,42,0,1,6
11202,2019-04-19 22:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,20802000,8,Friday,No,No,12,0,2,1,9.5,17.6,12.8,0,33,104.87,22:40:00,136,1,0,0,4
11721,2019-04-24 22:20,20,일시불 삼성 UHD TV UN55NU7050F,1,1000000,9054000,10,Wednesday,No,No,12,0,2,1,14.2,22,17.3,6.9,27,104.87,22:20:00,134,1,0,0,2
36228,2019-12-18 22:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,7085000,35,Wednesday,No,No,11,1,2,0,1.8,8.5,4.6,0.4,27,105.12,22:40:00,136,59,0,0,2
32096,2019-11-06 8:00,20,쿠미투니카 웜 레이시 란쥬패키지,5,69900,35949000,515,Wednesday,No,No,8,1,2,2,5.5,18.6,11.3,0,34,104.87,8:00:00,48,0,0,0,2
6890,2019-03-12 10:40,20,일시불 LG 퓨리케어 공기청정기 AS281DAW,1,1059000,26911000,26,Tuesday,No,No,12,1,2,1,0.9,11.9,5.8,0.9,51,104.49,10:40:00,64,115,0,0,1
1308,2019-01-15 11:00,30,로이몬스터 남녀 벤치후드롱패딩,6,49800,25134000,505,Tuesday,No,No,5,1,2,2,-3.9,6.1,0.9,0.1,88,104.24,11:00:00,66,117,0,0,1
23910,2019-08-16 8:00,30,[루이띠에] 18K 베르니아 주얼리 세트,8,2990000,6441000,3,Friday,No,No,12,0,2,2,23.3,30.7,26.4,1.9,21,104.81,8:00:00,48,0,0,0,4
35592,2019-12-12 11:00,20,무이자 클란츠 멀티쿡,9,64800,30283000,468,Thursday,No,No,7,1,2,0,-2.4,6.1,1.7,0,19,105.12,11:00:00,66,0,0,0,3
23634,2019-08-13 20:00,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,25715000,17,Tuesday,No,No,12,0,2,2,24.3,33.7,28.5,1.2,21,104.81,20:00:00,120,99,0,0,1
6124,2019-03-04 22:40,20,(일) 삼익가구 LED 제니비 서랍형 침대 SS,0,499000,26830000,54,Monday,No,No,12,1,2,2,3.9,15.2,8.8,0,89,104.49,22:40:00,136,3,0,0,0
4763,2019-02-19 16:40,20,국내산 손질갑오징어 8팩,3,49900,67513000,1353,Tuesday,No,No,5,1,2,2,0.6,5.7,2.9,16.3,24,104.69,16:40:00,100,98,0,0,1
19884,2019-07-10 10:00,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,9533000,81,Wednesday,No,No,10,1,2,1,19.2,23.3,20.9,20.7,12,104.56,10:00:00,60,40,0,0,2
27529,2019-09-21 10:00,20,마모트 19 F/W 남성 네이처 수트 4종,6,59000,17084000,290,Saturday,Yes,No,6,1,0,2,16,20.7,17.8,40.1,14,105.2,10:00:00,60,0,0,1,5
1436,2019-01-16 14:00,20,청정수산 완도활전복 35미,3,59900,26185000,438,Wednesday,No,No,6,1,2,2,-7.9,1.7,-3.2,0,36,104.24,14:00:00,84,0,0,0,2
18623,2019-06-27 22:45,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,749000,13102000,18,Thursday,No,No,12,1,2,0,20.6,28.8,23.8,12,20,104.88,22:45:00,136,22,0,0,3
25672,2019-09-03 14:00,20,청정수산 완도활전복 35미,3,59900,40465000,676,Tuesday,No,No,6,1,2,2,20.1,24.8,22.1,13.1,16,105.2,14:00:00,84,0,0,0,1
33274,2019-11-18 21:40,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,15048000,76,Monday,No,No,11,1,2,1,3.4,16.4,8.7,11.6,54,104.87,21:40:00,130,59,0,0,0
10172,2019-04-11 11:20,20,레코바 남성 다이얼워킹화세트,8,54900,17607000,321,Thursday,No,No,5,1,2,2,3.3,14.3,8.8,0,20,104.87,11:20:00,68,100,0,0,3
33719,2019-11-23 15:00,20,피시원 국내산 햇 손질문어 7팩,3,49900,60553000,1214,Saturday,Yes,No,5,1,2,2,4.7,18.2,10.8,0,26,104.87,15:00:00,90,48,0,1,5
10356,2019-04-12 22:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1700000,8455000,5,Friday,No,No,12,0,2,1,4.1,17.7,10.7,0.1,31,104.87,22:20:00,134,1,0,0,4
6720,2019-03-10 15:00,20,뱅뱅 남성 봄 데님팬츠 3종,6,69900,10096000,145,Sunday,Yes,No,8,1,0,2,3.8,11.9,7.8,7.9,30,104.49,15:00:00,90,42,0,1,6
35979,2019-12-16 10:00,20,임페리얼 여성 패딩코트세트,6,79000,19205000,244,Monday,No,No,9,1,1,2,1,14.1,7.1,0,28,105.12,10:00:00,60,67,0,0,0
23576,2019-08-13 6:40,20,2세트 믹서를 품은 텀블러,9,89900,8915000,100,Tuesday,No,No,9,1,2,2,24.3,33.7,28.5,1.2,21,104.81,6:40:00,40,0,0,0,1
9870,2019-04-08 18:20,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,39800,24603000,619,Monday,No,No,3,1,2,2,5.1,19.1,11.8,0,34,104.87,18:20:00,110,87,0,0,0
36730,2019-12-24 15:20,30,스프리스 여성 퍼부츠 세트(부츠+패딩슬립온),8,49900,17645000,354,Tuesday,No,No,5,1,2,2,-2,9,2.1,0,36,105.12,15:20:00,92,44,0,0,1
9945,2019-04-09 10:00,20,에코라믹 통주물 스톤 냄비세트,9,60900,14557000,240,Tuesday,No,No,7,1,2,2,4.8,15.4,9.3,23.2,24,104.87,10:00:00,60,24,0,0,1
3569,2019-02-07 22:00,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,1089000,0,0,Thursday,No,No,12,1,2,0,-3.9,7.4,2.1,0.5,44,104.69,22:00:00,132,13,0,0,3
34269,2019-11-29 21:20,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,43287000,32,Friday,No,No,12,1,2,1,-1.2,9.9,3.4,0,23,104.87,21:20:00,128,9,0,0,4
30855,2019-10-23 16:40,20,정직한 농부의 석류,2,59900,38317000,640,Wednesday,No,No,6,1,2,2,12.1,20,16,0.1,25,105.46,16:40:00,100,63,0,0,2
32596,2019-11-11 11:20,20,안동간고등어 20팩,3,30900,34301000,1111,Monday,No,No,1,1,2,2,7.8,16.9,12.1,1.1,25,104.87,11:20:00,68,17,0,0,0
32442,2019-11-09 15:00,20,미바 이온칼슘 파운데이션 더블쿠션 RX,7,69900,47236000,676,Saturday,Yes,No,8,1,2,2,1.6,17.3,8.5,0.1,32,104.87,15:00:00,90,0,0,1,5
26999,2019-09-16 20:40,20,무이자 LG 통돌이 세탁기,1,489000,35859000,74,Monday,No,No,12,1,2,0,18.1,28.2,22.4,0.2,17,105.2,20:40:00,124,10,0,0,0
30561,2019-10-20 21:00,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,16515000,12,Sunday,Yes,No,12,1,2,0,10.4,22.6,15.1,0,27,105.46,21:00:00,126,9,0,1,6
17295,2019-06-14 11:40,20,이지스 자외선 마스크 세트,4,49800,28777000,578,Friday,No,No,5,1,2,2,16.8,24.7,20.2,2.3,25,104.88,11:40:00,70,0,0,0,4
13479,2019-05-10 8:40,20,[안드레아바나]리얼카이만 악어 바디 숄더백,8,158000,16501000,105,Friday,No,No,11,1,2,2,8.7,26.7,17.6,0,38,105.05,8:40:00,52,29,0,0,4
1672,2019-01-19 11:40,20,키친플라워 대용량 디지털 에어프라이어 5L,9,89800,66476000,741,Saturday,Yes,No,9,1,2,2,-2.7,9.3,2.9,0.2,56,104.24,11:40:00,70,21,0,1,5
2380,2019-01-26 12:00,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,35244000,886,Saturday,Yes,No,3,1,2,2,-6.2,3.7,-1.8,0,34,104.24,12:00:00,72,87,0,1,5
14753,2019-05-20 21:20,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2500000,0,0,Monday,No,No,12,0,2,1,11.9,21,17,1.7,30,105.05,21:20:00,128,1,0,0,0
16848,2019-06-09 21:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,18846000,7,Sunday,Yes,No,12,0,2,1,16.1,25,19.7,1.5,22,104.88,21:40:00,130,1,0,1,6
29702,2019-10-11 22:00,20,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,6,79900,12300000,154,Friday,No,No,9,1,0,2,11.9,24.8,17.9,0,28,105.46,22:00:00,132,44,0,0,4
14083,2019-05-14 21:20,20,일시불 삼성 UHD TV UN55NU7050F,1,1000000,15372000,16,Tuesday,No,No,12,0,2,1,13.9,26.6,19.8,0,37,105.05,21:20:00,128,1,0,0,1
24573,2019-08-22 18:20,20,영광 生 모시떡 130개(동부기피80개+검정깨50개),3,40900,34418000,842,Thursday,No,No,3,1,2,2,23,30.3,25.8,25.2,26,104.81,18:20:00,110,38,0,0,3
281,2019-01-04 9:20,20,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,9,218000,4962000,23,Friday,No,No,11,1,2,0,-7.3,5.3,-0.7,0,38,104.24,9:20:00,56,12,0,0,4
