,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,단위가격,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
21733,2019-07-26 13:20,20,NNF 쉬폰 썸머 앙상블세트,6,29000,34730000,1198,Friday,No,No,1,1,2,2,24.7,29.2,26.5,19,19,104.56,13:20:00,80,0,0,0,4
5579,2019-02-28 0:20,20,푸마 심리스 드로즈 블랙에디션 패키지,5,89000,19233000,217,Thursday,No,No,9,1,2,2,1.4,13.4,6.8,0.1,75,104.69,0:20:00,2,6,0,0,3
2682,2019-01-30 1:20,20,아리스토우 남성기모티셔츠5종,6,39900,12451000,313,Wednesday,No,No,3,1,0,2,-3.1,10.1,3.5,0,48,104.24,1:20:00,8,46,0,0,2
5420,2019-02-26 1:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,9781000,166,Tuesday,No,No,6,1,2,2,-1.5,12.8,5.4,0,44,104.69,1:40:00,10,62,0,0,1
11857,2019-04-25 22:40,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2790000,6942000,3,Thursday,No,No,12,0,2,0,10.2,17,13.5,4.5,38,104.87,22:40:00,136,1,0,0,3
13310,2019-05-08 21:20,20,일시불 LG 통돌이 세탁기,1,439000,30095000,69,Wednesday,No,No,12,1,2,1,7.2,22.9,15.7,0,38,105.05,21:20:00,128,10,0,0,2
17025,2019-06-11 18:20,20,일시불  린나이 자동불꽃조절 가스레인지 2구,9,209000,15777000,76,Tuesday,No,No,11,1,2,1,14.8,23.8,18.8,0.3,15,104.88,18:20:00,110,12,0,0,1
4855,2019-02-20 12:40,20,통째로 착즙한 루비 석류즙 84포,2,77000,51853000,674,Wednesday,No,No,9,0,2,2,-0.5,7,2.8,0,42,104.69,12:40:00,76,63,0,0,2
23814,2019-08-15 10:00,30,[루이띠에] 18k 인피니티 러브 팔찌,8,470000,4061000,9,Thursday,No,Yes,12,0,2,2,24.2,29.1,26.1,15.8,14,104.81,10:00:00,60,37,1,0,3
33228,2019-11-18 9:40,20,레이프릴 오가닉 코튼 보정팬티 12종,5,39900,67186000,1684,Monday,No,No,3,1,2,2,3.4,16.4,8.7,11.6,54,104.87,9:40:00,58,0,0,0,0
31847,2019-11-03 21:00,20,무이자 LG 통돌이 세탁기,1,489000,43312000,89,Sunday,Yes,No,12,1,2,0,9.4,20.5,13.8,1.5,42,104.87,21:00:00,126,10,0,1,6
16094,2019-06-02 21:40,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,6338000,3,Sunday,Yes,No,12,0,2,1,13.6,27.8,20.6,0,28,104.88,21:40:00,130,1,0,1,6
28784,2019-10-03 12:40,20,일시불 국내제조 삼성 4도어 푸드쇼케이스 냉장고 RH81R8011G2 (+청소기),1,1419000,48950000,35,Thursday,No,Yes,12,1,2,1,18.7,26.3,22,28.9,20,105.46,12:40:00,76,96,1,0,3
34692,2019-12-03 23:20,20,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,1,1110000,0,0,Tuesday,No,No,12,0,2,0,-2.7,6.8,2.4,0.5,20,105.12,23:20:00,140,1,0,0,1
12461,2019-05-01 23:40,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,9014000,7,Wednesday,No,No,12,0,2,1,10.1,22.1,15.4,0,48,105.05,23:40:00,142,1,0,0,2
20636,2019-07-16 23:20,20,일시불 삼성 무풍클래식 스탠드에어컨 AF17R7573WZK,1,2109000,0,0,Tuesday,No,No,12,1,2,1,20.3,28.7,23.8,4.5,23,104.56,23:20:00,140,7,0,0,1
25058,2019-08-27 21:00,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,3248000,16,Tuesday,No,No,11,1,2,0,20.5,25.4,22.7,16.7,20,104.81,21:00:00,126,59,0,0,1
24857,2019-08-25 20:40,20,영광 生 모시떡 130개(동부기피80개+검정깨50개),3,40900,49059000,1200,Sunday,Yes,No,3,1,2,2,18.9,28.7,23.2,1.2,19,104.81,20:40:00,124,38,0,1,6
15811,2019-05-31 1:00,20,푸마 언더셔츠 7종 패키지(1-1차),5,89000,9063000,102,Friday,No,No,9,1,2,2,14.4,24,18.6,0.8,22,105.05,1:00:00,6,54,0,0,4
35805,2019-12-14 17:00,20,완도꼬마활전복 1.3kg,3,29900,81969000,2742,Saturday,Yes,No,1,1,2,2,-0.1,9,4,0.4,29,105.12,17:00:00,102,0,0,1,5
15224,2019-05-25 8:00,20,프라다 테스토 레터링 버킷백,8,1150000,19600000,18,Saturday,Yes,No,12,0,2,2,16.9,30.1,23.3,0,48,105.05,8:00:00,48,0,0,1,5
35711,2019-12-13 20:20,20,[VONIN]보닌 남성기초세트,7,54000,69800000,1293,Friday,No,No,5,0,2,2,-4.6,8.1,1.6,0.1,24,105.12,20:20:00,122,87,0,0,4
33109,2019-11-16 22:00,20,일시불 LG 울트라HD TV 65UM7900BNA,1,1750000,13186000,8,Saturday,Yes,No,12,0,2,1,5.1,17.1,10.3,0.2,32,104.87,22:00:00,132,1,0,1,5
30642,2019-10-21 14:40,20,현대어찬 손질갈치,3,36900,38040000,1031,Monday,No,No,3,1,2,2,9.5,23,15.3,0,28,105.46,14:40:00,88,83,0,0,0
15759,2019-05-30 13:20,10,모리츠 에어 서큘레이터 1종,4,49900,9643000,194,Thursday,No,No,5,1,2,2,12.7,27.6,20.5,0.1,34,105.05,13:20:00,80,0,0,0,3
1492,2019-01-17 7:00,20,키친플라워 참소쿠리 2세트,9,39800,10326000,260,Thursday,No,No,3,1,2,2,-4,5.4,0.4,0,33,104.24,7:00:00,42,0,0,0,3
8352,2019-03-26 14:20,20,뱅뱅 남성 봄 데님팬츠 3종,6,69900,13690000,196,Tuesday,No,No,8,1,0,2,3.2,18.7,10.5,0,45,104.49,14:20:00,86,42,0,0,1
26848,2019-09-15 10:30,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,34173000,1106,Sunday,Yes,No,1,1,2,2,19.7,28.8,23.4,0.4,16,105.2,10:30:00,63,57,0,1,6
5285,2019-02-24 19:40,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,14096000,15,Sunday,Yes,No,12,1,2,1,-1.5,14.3,6.1,0,44,104.69,19:40:00,118,13,0,1,6
22004,2019-07-29 8:20,20,일시불 락앤락 유로오븐글라스 세트,9,64800,28198000,436,Monday,No,No,7,1,2,1,24.3,32.1,27.8,0.1,15,104.56,8:20:00,50,58,0,0,0
35281,2019-12-09 14:00,20,IH 옛 가마솥 세트,9,62000,45474000,734,Monday,No,No,7,0,2,2,-3.6,10.1,3,0.1,43,105.12,14:00:00,84,0,0,0,0
20303,2019-07-14 6:00,30,오렐리안 풍기인견 란쥬패키지(7월),5,79900,16722000,210,Sunday,Yes,No,9,1,2,2,20.2,29.1,23.9,2.1,27,104.56,6:00:00,36,0,0,1,6
32068,2019-11-05 23:20,20,라쉬반 레알마드리드 에디션 드로즈 패키지(+캐리어),5,119000,4506000,38,Tuesday,No,No,10,1,2,2,6,19.1,11.7,0,31,104.87,23:20:00,140,20,0,0,1
32858,2019-11-14 9:20,30,[루이띠에]18k 샤인클로버 목걸이,8,1290000,0,0,Thursday,No,No,12,0,2,2,-0.7,8.6,3.7,0,24,104.87,9:20:00,56,43,0,0,3
5604,2019-02-28 10:00,20,일시불  쿠쿠전기밥솥 6인용,9,198000,1483000,8,Thursday,No,No,11,1,2,1,1.4,13.4,6.8,0.1,75,104.69,10:00:00,60,59,0,0,3
18161,2019-06-22 23:20,20,아키 풀커버 라이크라 레이스 패키지(106차)(랜덤2세트추가),5,89900,30035000,335,Saturday,Yes,No,9,1,2,2,17.4,27.1,21.7,1,19,104.88,23:20:00,140,0,0,1,5
19119,2019-07-02 21:20,20,일시불 LG 통돌이 세탁기,1,439000,24569000,56,Tuesday,No,No,12,1,2,1,18.5,29.2,23.4,0,24,104.56,21:20:00,128,10,0,0,1
10918,2019-04-17 21:00,20,무이자 LG 울트라HD TV 75UK6200KNB,1,3090000,0,0,Wednesday,No,No,12,0,2,0,8.7,23,15.5,0.5,34,104.87,21:00:00,126,1,0,0,2
36645,2019-12-23 20:00,20,푸마 시그니처 코튼 트렁크 9종,5,89000,12054000,136,Monday,No,No,9,1,2,2,-1,8.7,3.8,0.7,35,105.12,20:00:00,120,19,0,0,0
22035,2019-07-29 17:00,20,AAB의 소곱창전골 800g x 8팩,3,55900,33475000,599,Monday,No,No,6,1,2,2,24.3,32.1,27.8,0.1,15,104.56,17:00:00,102,26,0,0,0
36576,2019-12-22 21:20,20,파격가 노비타 스마트 비데 무료설치,4,189000,35549000,189,Sunday,Yes,No,11,1,2,2,-1.1,9,3,0.1,39,105.12,21:20:00,128,23,0,1,6
14579,2019-05-19 12:00,20,K-SWISS 남성PK티셔츠4종,6,69900,20526000,294,Sunday,Yes,No,8,1,0,2,16.9,22.6,19.5,7.2,17,105.05,12:00:00,72,46,0,1,6
29020,2019-10-05 14:00,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,38900,12748000,328,Saturday,Yes,No,3,1,2,2,15.5,22.6,18.9,3.2,26,105.46,14:00:00,84,94,0,1,5
3355,2019-02-05 20:40,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1440000,7427000,6,Tuesday,No,Yes,12,0,2,0,-4.1,11,2.9,0,83,104.69,20:40:00,124,1,1,0,1
11050,2019-04-18 21:00,20,일시불 삼성 UHD TV UN75NU7050F,1,2700000,8205000,4,Thursday,No,No,12,0,2,1,8.4,21.6,15.3,0,30,104.87,21:00:00,126,1,0,0,3
6552,2019-03-08 21:40,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,13221000,11,Friday,No,No,12,0,2,1,-1.3,14.5,6.1,0,36,104.49,21:40:00,130,1,0,0,4
30629,2019-10-21 11:20,20,초특가  파뷔에 팬지 대형 후라이팬 세트,9,59800,31748000,531,Monday,No,No,6,1,2,2,9.5,23,15.3,0,28,105.46,11:20:00,68,52,0,0,0
30245,2019-10-17 18:00,20,목우촌 1등급 오리로스 18팩,3,40900,15432000,378,Thursday,No,No,3,1,2,2,9.5,19.9,14,0,26,105.46,18:00:00,108,0,0,0,3
33528,2019-11-21 12:40,20,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),10,69900,9545000,137,Thursday,No,No,8,1,2,2,-2.6,12.2,5,0,29,104.87,12:40:00,76,11,0,0,3
8583,2019-03-28 23:40,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,8201000,9,Thursday,No,No,12,1,2,1,6.6,16.1,10.6,0.6,44,104.49,23:40:00,142,13,0,0,3
31308,2019-10-28 23:00,20,한빛 페르시안스타일 셔닐 카페트 특대형,10,89000,1819000,21,Monday,No,No,9,1,2,2,4.5,18.5,11.5,0.3,33,105.46,23:00:00,138,111,0,0,0
6201,2019-03-05 18:00,20,우리바다 손질왕꼬막 24팩,3,39900,38392000,963,Tuesday,No,No,3,1,2,2,1.2,14.4,8.2,0,120,104.49,18:00:00,108,93,0,0,1
2896,2019-02-01 8:20,20,더블유베일 캐시라이크 니트 4종,6,39900,20884000,524,Friday,No,No,3,1,2,2,-6.7,4.1,-1.3,0,32,104.69,8:20:00,50,36,0,0,4
29964,2019-10-14 20:40,20,무이자 LG 통돌이 세탁기,1,489000,32080000,66,Monday,No,No,12,1,2,0,9.3,21.3,14.7,3.4,24,105.46,20:40:00,124,10,0,0,0
31814,2019-11-03 13:00,20,보몽드 헤르만 착번아웃 극세사 침구세트 SK(슈퍼킹),10,89900,16777000,187,Sunday,Yes,No,9,1,2,2,9.4,20.5,13.8,1.5,42,104.87,13:00:00,78,11,0,1,6
10226,2019-04-11 23:00,20,일시불 삼성 UHD TV UN55NU7050F,1,1000000,9054000,10,Thursday,No,No,12,0,2,1,3.3,14.3,8.8,0,20,104.87,23:00:00,138,1,0,0,3
34047,2019-11-27 15:20,10,AAA 19 F/W 남성 트레킹화 3종,8,49800,3507000,71,Wednesday,No,No,5,1,2,2,2.6,9.7,6.2,1,26,104.87,15:20:00,92,0,0,0,2
6582,2019-03-09 8:00,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),9,158000,0,0,Saturday,Yes,No,11,1,2,0,-1,16.1,7.9,0.3,34,104.49,8:00:00,48,4,0,1,5
31907,2019-11-04 10:10,10,에버라스트 제니스 백팩 3종,8,59000,23420000,397,Monday,No,No,6,1,2,2,7.6,18.9,12.5,0.2,22,104.87,10:10:00,61,81,0,0,0
3977,2019-02-12 6:00,20,달바 화이트 트러플 퍼스트 인텐시브 세럼,7,79900,7031000,88,Tuesday,No,No,9,1,2,2,-6,6,0.1,0,45,104.69,6:00:00,36,0,0,0,1
13795,2019-05-12 16:40,20,에코라믹 통주물 스톤 냄비세트,9,60900,84510000,1388,Sunday,Yes,Yes,7,1,2,2,11.1,26,18.4,0,36,105.05,16:40:00,100,24,1,1,6
18815,2019-06-29 22:40,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,6068000,3,Saturday,Yes,No,12,0,2,0,19.9,24.1,21.6,31.7,20,104.88,22:40:00,136,1,0,1,5
15166,2019-05-24 17:20,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,17648000,106,Friday,No,No,11,1,2,1,14,31.6,22.9,0,62,105.05,17:20:00,104,4,0,0,4
15219,2019-05-25 6:20,20,CERINI by PAT 남성 썸머 쿨 카라 티셔츠 5종,6,54900,28049000,511,Saturday,Yes,No,5,1,0,2,16.9,30.1,23.3,0,48,105.05,6:20:00,38,46,0,1,5
31758,2019-11-02 22:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,60609000,45,Saturday,Yes,No,12,1,2,1,7.7,19.9,13.5,0,55,104.87,22:00:00,132,9,0,1,5
20417,2019-07-14 23:00,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,24291000,21,Sunday,Yes,No,12,0,2,1,20.2,29.1,23.9,2.1,27,104.56,23:00:00,138,1,0,1,6
27429,2019-09-20 12:20,20,스팀큐다리미,4,59800,23104000,387,Friday,No,No,6,1,2,2,15,23.7,19.3,0,20,105.2,12:20:00,74,0,0,0,4
31668,2019-11-01 21:20,20,일시불 LG 울트라HD TV 55UM7900BNA,1,1200000,6039000,6,Friday,No,No,12,0,2,1,9,21.8,14.3,0,71,104.87,21:20:00,128,1,0,0,4
3723,2019-02-09 12:00,20,무이자 쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,10375000,62,Saturday,Yes,No,11,1,2,0,-4.2,1.7,-1.7,0,26,104.69,12:00:00,72,4,0,1,5
23256,2019-08-10 12:40,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),7,39800,53670000,1349,Saturday,Yes,No,3,1,2,2,24.5,33.4,28.6,0,23,104.81,12:40:00,76,87,0,1,5
5113,2019-02-22 22:00,20,무이자 쿠쿠전기밥솥 6인용,9,208000,4552000,22,Friday,No,No,11,1,2,0,-1.5,11.1,3.9,0,52,104.69,22:00:00,132,59,0,0,4
27213,2019-09-18 15:30,30,[루이띠에] 18k 그레이스 골드 팔찌반지 세트,8,1750000,26232000,15,Wednesday,No,No,12,0,2,2,15.4,27.9,21,0,24,105.2,15:30:00,93,75,0,0,2
35607,2019-12-12 15:40,20,무이자쿠첸압력밥솥 10인용,9,178000,14997000,85,Thursday,No,No,11,1,2,0,-2.4,6.1,1.7,0,19,105.12,15:40:00,94,4,0,0,3
7878,2019-03-21 22:40,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,1089000,5978000,6,Thursday,No,No,12,1,2,0,4.5,15,9.8,2.1,26,104.49,22:40:00,136,13,0,0,3
30816,2019-10-23 9:40,10,뱅뱅 남성 구스다운 2종(ARS),6,89000,5899000,67,Wednesday,No,No,9,1,0,2,12.1,20,16,0.1,25,105.46,9:40:00,58,0,0,0,2
31979,2019-11-05 0:40,20,미바 이온칼슘 파운데이션 더블쿠션 RX,7,69900,38372000,549,Tuesday,No,No,8,1,2,2,6,19.1,11.7,0,31,104.87,0:40:00,4,0,0,0,1
12458,2019-05-01 23:20,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2790000,0,0,Wednesday,No,No,12,0,2,0,10.1,22.1,15.4,0,48,105.05,23:20:00,140,1,0,0,2
29221,2019-10-07 13:20,20,보몽드 엘리 소프트플란넬 침구세트 SK(슈퍼킹),10,69900,10075000,145,Monday,No,No,8,1,2,2,13.8,17.7,15.5,8.6,15,105.46,13:20:00,80,11,0,0,0
17725,2019-06-18 0:00,20,[DIOR] 선글라스 (SIDERAL),8,188000,9325000,50,Tuesday,No,No,11,1,2,2,17.3,26.2,21.3,2.1,25,104.88,0:00:00,0,27,0,0,1
33073,2019-11-16 13:40,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,34604000,1120,Saturday,Yes,No,1,1,2,2,5.1,17.1,10.3,0.2,32,104.87,13:40:00,82,57,0,1,5
1422,2019-01-16 11:20,20,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,9,238000,14747000,62,Wednesday,No,No,12,1,2,0,-7.9,1.7,-3.2,0,36,104.24,11:20:00,68,12,0,0,2
25962,2019-09-06 16:20,20,한일 대용량 스텐 분쇄믹서기,9,109800,40673000,371,Friday,No,No,10,1,2,2,22.1,28.9,25.4,2.9,17,105.2,16:20:00,98,14,0,0,4
10033,2019-04-10 8:00,20,일시불 아이넥스 프리미엄 올스텐 싱크선반,9,88800,4357000,50,Wednesday,No,No,9,1,2,1,4.5,9.9,7.2,8.5,15,104.87,8:00:00,48,0,0,0,2
22679,2019-08-04 22:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1920000,35903000,19,Sunday,Yes,No,12,0,2,0,23.9,34.2,28.4,0.6,28,104.81,22:00:00,132,1,0,1,6
26469,2019-09-11 15:00,20,아미니 비노테라 오일 워시(구성1),7,79000,11256000,143,Wednesday,No,No,9,1,2,2,21.5,27.8,23.9,7.4,19,105.2,15:00:00,90,0,0,0,2
37192,2019-12-29 23:00,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,11171000,57,Sunday,Yes,No,11,1,2,1,-2.4,6.6,2.6,6.2,32,105.12,23:00:00,138,59,0,1,6
20986,2019-07-19 22:15,20,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,8314000,17,Friday,No,No,12,1,2,1,22.1,28.5,25.2,13.9,22,104.56,22:15:00,133,22,0,0,4
17361,2019-06-14 22:15,20,일시불 캐리어 벽걸이에어컨 6형 ARC06NQT,1,509000,12781000,26,Friday,No,No,12,1,2,1,16.8,24.7,20.2,2.3,25,104.88,22:15:00,133,22,0,0,4
33232,2019-11-18 11:00,20,국내산 손질 햇 갑오징어 9팩,3,49900,74309000,1490,Monday,No,No,5,1,2,2,3.4,16.4,8.7,11.6,54,104.87,11:00:00,66,98,0,0,0
25550,2019-09-02 12:30,30,오모떼 레이스홀릭 시즌5 브라팬티10종(8월),5,59000,45027000,764,Monday,No,No,6,1,2,2,19.1,25.1,21.6,11.4,20,105.2,12:30:00,75,65,0,0,0
34790,2019-12-04 22:20,20,무이자 LG트롬 건조기 14kg RH14VN(실버),1,1890000,0,0,Wednesday,No,No,12,0,2,0,-0.3,9.5,4.2,0.1,25,105.12,22:20:00,134,0,0,0,2
22591,2019-08-04 11:20,20,생줄랑 14K 글로리아 목걸이 컬렉션 8종,8,99000,38288000,387,Sunday,Yes,No,10,1,2,2,23.9,34.2,28.4,0.6,28,104.81,11:20:00,68,43,0,1,6
26125,2019-09-08 1:00,20,보몽드 엘리 소프트플란넬 침구세트 SK(슈퍼킹),10,79900,5574000,70,Sunday,Yes,No,9,1,2,2,21.8,28.5,24.6,0.8,24,105.2,1:00:00,6,11,0,1,6
32559,2019-11-11 0:40,20,엑사이더 워킹머신,4,248000,26152000,106,Monday,No,No,12,1,2,2,7.8,16.9,12.1,1.1,25,104.87,0:40:00,4,0,0,0,0
15890,2019-05-31 21:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,5214000,9,Friday,No,No,12,1,2,2,14.4,24,18.6,0.8,22,105.05,21:00:00,126,5,0,0,4
32234,2019-11-07 15:50,30,[루이띠에] 18K 베르니아  반지,8,750000,2538000,4,Thursday,No,No,12,0,2,2,5.7,16.9,10.8,0,34,104.87,15:50:00,95,75,0,0,3
26424,2019-09-11 8:40,20,크리스티나앤코 가디건세트,6,29000,36220000,1249,Wednesday,No,No,1,1,2,2,21.5,27.8,23.9,7.4,19,105.2,8:40:00,52,0,0,0,2
16072,2019-06-02 17:40,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,38900,70031000,1801,Sunday,Yes,No,3,1,2,2,13.6,27.8,20.6,0,28,104.88,17:40:00,106,0,0,1,6
17120,2019-06-12 12:00,20,무이자 쿠쿠 블랙스톤 전기밥솥 6인용,9,248000,6487000,27,Wednesday,No,No,12,1,2,0,14.3,25.9,19.7,0,22,104.88,12:00:00,72,59,0,0,2
34590,2019-12-02 23:40,20,무이자쿠첸압력밥솥 6인용,9,158000,2898000,19,Monday,No,No,11,1,2,0,0.2,6.8,3.6,0.2,20,105.12,23:40:00,142,4,0,0,0
8251,2019-03-25 13:00,20,일시불 아이넥스 프리미엄 올스텐 싱크선반,9,88800,4227000,48,Monday,No,No,9,1,2,1,0.4,13.8,7.2,0,37,104.49,13:00:00,78,0,0,0,0
22095,2019-07-30 10:00,30,프라다 자카드 카메라 크로스백,8,790000,3344000,5,Tuesday,No,No,12,0,2,2,24.7,32.5,28.4,0.7,17,104.56,10:00:00,60,28,0,0,1
36600,2019-12-23 10:40,20,임성근의 녹용도가니탕 풀세트,3,55900,45455000,814,Monday,No,No,6,1,2,2,-1,8.7,3.8,0.7,35,105.12,10:40:00,64,47,0,0,0
33036,2019-11-16 8:40,20,[VONIN]보닌 남성기초세트,7,54000,67311000,1247,Saturday,Yes,No,5,0,2,2,5.1,17.1,10.3,0.2,32,104.87,8:40:00,52,87,0,1,5
30479,2019-10-19 22:40,20,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,0,549000,2896000,6,Saturday,Yes,No,12,1,2,2,11.6,22.6,16.2,0.2,22,105.46,22:40:00,136,3,0,1,5
4589,2019-02-17 22:40,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1259000,24833000,20,Sunday,Yes,No,12,1,2,1,-5.7,6.3,-0.2,0,32,104.69,22:40:00,136,13,0,1,6
28399,2019-09-29 21:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,23125000,18,Sunday,Yes,No,12,1,2,1,18,28.5,22.2,0.1,30,105.2,21:00:00,126,9,0,1,6
33649,2019-11-22 16:00,20,무이자 클란츠 멀티쿡,9,64800,24875000,384,Friday,No,No,7,1,2,0,2.8,17.3,9.3,0,31,104.87,16:00:00,96,0,0,0,4
10067,2019-04-10 15:40,20,아키 풀커버 라이크라 레이스 패키지(106차),5,89900,46748000,520,Wednesday,No,No,9,1,2,2,4.5,9.9,7.2,8.5,15,104.87,15:40:00,94,0,0,0,2
31902,2019-11-04 9:20,10,에버라스트 제니스 백팩 3종,8,59000,17373000,295,Monday,No,No,6,1,2,2,7.6,18.9,12.5,0.2,22,104.87,9:20:00,56,81,0,0,0
6200,2019-03-05 17:40,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,42055000,1057,Tuesday,No,No,3,1,2,2,1.2,14.4,8.2,0,120,104.49,17:40:00,106,87,0,0,1
27468,2019-09-20 21:00,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,0,0,Friday,No,No,12,0,2,0,15,23.7,19.3,0,20,105.2,21:00:00,126,1,0,0,4
19969,2019-07-11 0:20,20,[가이거] 블랙 에디션 다이아몬드 워치(여성용),8,178000,21841000,123,Thursday,No,No,11,1,2,2,19.7,25.6,22.2,8.5,12,104.56,0:20:00,2,107,0,0,3
22064,2019-07-29 23:00,20,  뉴트리원 다이어트 구미,2,59000,19259000,327,Monday,No,No,6,1,2,2,24.3,32.1,27.8,0.1,15,104.56,23:00:00,138,0,0,0,0
33866,2019-11-25 13:00,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,15724000,73,Monday,No,No,11,1,2,0,3.3,10.6,5.9,3.5,21,104.87,13:00:00,78,59,0,0,0
32619,2019-11-11 16:20,20,청정수산 완도활전복 35미,3,59900,22162000,370,Monday,No,No,6,1,2,2,7.8,16.9,12.1,1.1,25,104.87,16:20:00,98,0,0,0,0
28958,2019-10-04 21:20,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,6506000,42,Friday,No,No,11,1,2,0,17.1,26.9,21.2,0.3,30,105.46,21:20:00,128,4,0,0,4
15492,2019-05-27 15:20,10,에버라스트 드로즈 10+4종,5,39900,20456000,513,Monday,No,No,3,1,2,2,15.4,22.1,18.6,22.9,21,105.05,15:20:00,92,6,0,0,0
28692,2019-10-02 15:40,20,월드컵 19 F/W 여성 에어러닝화,8,29800,22369000,751,Wednesday,No,No,1,1,2,2,19.8,22.9,21.1,106.3,22,105.46,15:40:00,94,95,0,0,2
27317,2019-09-19 8:40,20,코이모 리빙박스 8종,4,52900,41777000,790,Thursday,No,No,5,1,2,2,13.5,25.6,19.2,0,24,105.2,8:40:00,52,74,0,0,3
26176,2019-09-08 17:30,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,34072000,1103,Sunday,Yes,No,1,1,2,2,21.8,28.5,24.6,0.8,24,105.2,17:30:00,105,57,0,1,6
25496,2019-09-01 22:00,20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,0,949000,4964000,6,Sunday,Yes,No,12,1,2,2,18,26.8,22.1,0.8,19,105.2,22:00:00,132,8,0,1,6
3345,2019-02-05 20:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,2130000,5525000,3,Tuesday,No,Yes,12,0,2,0,-4.1,11,2.9,0,83,104.69,20:00:00,120,1,1,0,1
22639,2019-08-04 16:40,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,8047000,39,Sunday,Yes,No,11,1,2,0,23.9,34.2,28.4,0.6,28,104.81,16:40:00,100,59,0,1,6
22207,2019-07-31 12:20,20,헤스티지 그레이스 양가죽 코트,6,189000,21491000,114,Wednesday,No,No,11,1,2,2,25.2,32.2,28.4,6,15,104.56,12:20:00,74,67,0,0,2
27983,2019-09-25 11:40,20,아가타 골든 마스터 2종 (펌프스1종+플랫슈즈1종),8,59900,69991000,1169,Wednesday,No,No,6,1,2,2,12.6,24.8,18.4,0,24,105.2,11:40:00,70,0,0,0,2
2781,2019-01-30 22:40,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1900000,32123000,17,Wednesday,No,No,12,0,2,1,-3.1,10.1,3.5,0,48,104.24,22:40:00,136,1,0,0,2
3074,2019-02-03 1:00,20,임페리얼 남성 울 블렌딩 니트 3종,6,49000,6591000,135,Sunday,Yes,No,5,1,0,2,2.6,9.8,5.6,12.8,34,104.69,1:00:00,6,36,0,1,6
16518,2019-06-06 21:00,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,33081000,22,Thursday,No,Yes,12,1,2,0,16.9,26.9,21.1,20.7,39,104.88,21:00:00,126,9,1,0,3
37206,2019-12-30 0:40,20,뉴트리원 다이어트 구미 시즌2,2,69000,22013000,320,Monday,No,No,8,1,2,2,0.1,9.8,5,0.9,24,105.12,0:40:00,4,0,0,0,0
6111,2019-03-04 21:40,20,바로바로 무선청소기,4,89000,54495000,613,Monday,No,No,9,1,2,2,3.9,15.2,8.8,0,89,104.49,21:40:00,130,96,0,0,0
