,Unnamed: 0,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량
25377,25762,2019-08-31 16:20,20.0,깐깐송도순 포기김치 10kg,농수축,38900,49979000.0,1285
25378,25763,2019-08-31 16:20,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,26251000.0,675
25379,25764,2019-08-31 16:40,20.0,깐깐송도순 포기김치 10kg,농수축,38900,62460000.0,1606
25380,25765,2019-08-31 16:40,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,34195000.0,880
25381,25766,2019-08-31 17:00,20.0,안동간고등어 20팩,농수축,30900,33857000.0,1096
25382,25767,2019-08-31 17:20,20.0,안동간고등어 20팩,농수축,30900,52156000.0,1688
25383,25768,2019-08-31 17:40,20.0,안동간고등어 20팩,농수축,30900,67194000.0,2175
25384,25773,2019-08-31 20:20,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,20769000.0,474
25385,25774,2019-08-31 20:40,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,34374000.0,784
25386,25775,2019-08-31 21:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,51120000.0,1165
25387,25776,2019-08-31 21:20,20.0,현대어찬 손질갈치,농수축,36900,28860000.0,783
25388,25777,2019-08-31 21:40,20.0,현대어찬 손질갈치,농수축,36900,49902000.0,1353
25389,25778,2019-08-31 22:00,20.0,현대어찬 손질갈치,농수축,36900,52160000.0,1414
25390,25779,2019-08-31 22:20,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,6355000.0,12
25391,25780,2019-08-31 22:20,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,10377000.0,18
25392,25781,2019-08-31 22:20,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,5646000.0,9
25393,25782,2019-08-31 22:40,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,28432000.0,52
25394,25783,2019-08-31 22:40,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,25865000.0,44
25395,25784,2019-08-31 22:40,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,22430000.0,35
25396,25785,2019-08-31 23:00,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,가구,548000,45782000.0,84
25397,25786,2019-08-31 23:00,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,가구,598000,31040000.0,52
25398,25787,2019-08-31 23:00,20.0,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,가구,648000,52265000.0,81
25399,25788,2019-08-31 23:20,20.0,[가이거] 블랙 에디션 다이아몬드 워치(여성용),잡화,178000,7047000.0,40
25400,25789,2019-08-31 23:20,20.0,[가이거] 블랙 에디션 다이아몬드 워치(남성용),잡화,178000,7551000.0,43
25401,25790,2019-08-31 23:40,20.0,[가이거] 블랙 에디션 다이아몬드 워치(여성용),잡화,178000,23624000.0,133
25402,25791,2019-08-31 23:40,20.0,[가이거] 블랙 에디션 다이아몬드 워치(남성용),잡화,178000,16523000.0,93
25403,25792,2019-09-01 0:00,20.0,[가이거] 블랙 에디션 다이아몬드 워치(여성용),잡화,178000,35389000.0,199
25404,25793,2019-09-01 0:00,20.0,[가이거] 블랙 에디션 다이아몬드 워치(남성용),잡화,178000,26033000.0,147
25405,25797,2019-09-01 1:20,20.0,하늘내린 용대리황태10마리,농수축,32900,13165000.0,401
25406,25798,2019-09-01 1:40,15.0,하늘내린 용대리황태10마리,농수축,32900,16164000.0,492
25407,25799,2019-09-01 6:00,20.0,일시불 메디컬드림 롤링마사지기 (KMD-970),생활용품,100000,5171000.0,52
25408,25800,2019-09-01 6:00,20.0,무이자 메디컬드림 롤링마사지기 (KMD-970),생활용품,108000,2396000.0,23
25409,25801,2019-09-01 6:20,20.0,일시불 메디컬드림 롤링마사지기 (KMD-970),생활용품,100000,16594000.0,166
25410,25802,2019-09-01 6:20,20.0,무이자 메디컬드림 롤링마사지기 (KMD-970),생활용품,108000,8373000.0,78
25411,25803,2019-09-01 6:40,20.0,일시불 메디컬드림 롤링마사지기 (KMD-970),생활용품,100000,22359000.0,224
25412,25804,2019-09-01 6:40,20.0,무이자 메디컬드림 롤링마사지기 (KMD-970),생활용품,108000,10402000.0,97
25413,25805,2019-09-01 7:00,20.0,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,49800,9498000.0,191
25414,25806,2019-09-01 7:00,20.0,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,49800,5858000.0,118
25415,25807,2019-09-01 7:20,20.0,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,49800,15860000.0,319
25416,25808,2019-09-01 7:20,20.0,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,49800,12602000.0,254
25417,25809,2019-09-01 7:40,20.0,트레스패스 남성 에어 워킹화 + 러닝화 2종,잡화,49800,23536000.0,473
25418,25810,2019-09-01 7:40,20.0,트레스패스 여성 에어 워킹화 + 러닝화 2종,잡화,49800,21898000.0,440
25419,25811,2019-09-01 8:00,20.0,쿠미투니카 코르셋 하이웨스트 팬티세트,속옷,59900,17927000.0,300
25420,25812,2019-09-01 8:20,20.0,쿠미투니카 코르셋 하이웨스트 팬티세트,속옷,59900,48923000.0,817
25421,25813,2019-09-01 8:40,20.0,쿠미투니카 코르셋 하이웨스트 팬티세트,속옷,59900,67588000.0,1129
25422,25814,2019-09-01 9:00,20.0,대동모피 19 F/W 폭스 베스트,의류,149000,28497000.0,192
25423,25815,2019-09-01 9:20,20.0,대동모피 19 F/W 폭스 베스트,의류,149000,66061000.0,444
25424,25816,2019-09-01 9:40,20.0,대동모피 19 F/W 폭스 베스트,의류,149000,59467000.0,400
25425,25817,2019-09-01 10:00,20.0,하늘내린 용대리황태10마리,농수축,32900,28468000.0,866
25426,25818,2019-09-01 10:20,20.0,하늘내린 용대리황태10마리,농수축,32900,50672000.0,1541
25427,25819,2019-09-01 10:40,20.0,하늘내린 용대리황태10마리,농수축,32900,89480000.0,2720
25428,25820,2019-09-01 11:00,20.0,코치 베네트 사첼백,잡화,198000,4299000.0,22
25429,25821,2019-09-01 11:00,20.0,코치 시그니처 켈시 사첼백,잡화,238000,7890000.0,34
25430,25822,2019-09-01 11:00,20.0,코치 플라이트백,잡화,169000,4295000.0,26
25431,25823,2019-09-01 11:00,20.0,코치 아이비 메신저 크로스백,잡화,199000,3803000.0,20
25432,25824,2019-09-01 11:00,20.0,코치 앤디 백팩,잡화,229000,2929000.0,13
25433,25825,2019-09-01 11:20,20.0,코치 베네트 사첼백,잡화,198000,16910000.0,86
25434,25826,2019-09-01 11:20,20.0,코치 시그니처 켈시 사첼백,잡화,238000,12433000.0,53
25435,25827,2019-09-01 11:20,20.0,코치 플라이트백,잡화,169000,12084000.0,72
25436,25828,2019-09-01 11:20,20.0,코치 아이비 메신저 크로스백,잡화,199000,6928000.0,35
25437,25829,2019-09-01 11:20,20.0,코치 앤디 백팩,잡화,229000,6530000.0,29
25438,25830,2019-09-01 11:40,20.0,코치 베네트 사첼백,잡화,198000,17028000.0,86
25439,25831,2019-09-01 11:40,20.0,코치 시그니처 켈시 사첼백,잡화,238000,22914000.0,97
25440,25832,2019-09-01 11:40,20.0,코치 플라이트백,잡화,169000,12103000.0,72
25441,25833,2019-09-01 11:40,20.0,코치 아이비 메신저 크로스백,잡화,199000,15027000.0,76
25442,25834,2019-09-01 11:40,20.0,코치 앤디 백팩,잡화,229000,10062000.0,44
25443,25835,2019-09-01 12:00,20.0,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,39847000.0,1002
25444,25836,2019-09-01 12:20,20.0,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,49980000.0,1256
25445,25837,2019-09-01 12:40,20.0,비버리힐스폴로클럽 남성기초세트(골드+콜라겐),이미용,39800,64229000.0,1614
25446,25838,2019-09-01 13:00,30.0,오모떼 쉐이핑 브라팬티 10종(7월),속옷,59900,46022000.0,769
25447,25839,2019-09-01 13:30,30.0,오모떼 쉐이핑 브라팬티 10종(7월),속옷,59900,86944000.0,1452
25448,25840,2019-09-01 14:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,46647000.0,779
25449,25841,2019-09-01 14:20,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,79167000.0,1322
25450,25842,2019-09-01 14:40,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,98929000.0,1652
25451,25843,2019-09-01 15:00,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,36233000.0,330
25452,25844,2019-09-01 15:20,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,58628000.0,534
25453,25845,2019-09-01 15:40,20.0,한일 대용량 스텐 분쇄믹서기,주방,109800,91225000.0,831
25454,25846,2019-09-01 16:00,20.0,현대어찬 손질갈치,농수축,36900,35731000.0,969
25455,25847,2019-09-01 16:20,20.0,현대어찬 손질갈치,농수축,36900,60512000.0,1640
25456,25848,2019-09-01 16:40,20.0,현대어찬 손질갈치,농수축,36900,68794000.0,1865
25457,25849,2019-09-01 17:00,20.0,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,16802000.0,78
25458,25850,2019-09-01 17:00,20.0,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,13653000.0,66
25459,25851,2019-09-01 17:00,20.0,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,5645000.0,28
25460,25852,2019-09-01 17:00,20.0,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,4623000.0,24
25461,25853,2019-09-01 17:20,20.0,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,29389000.0,135
25462,25854,2019-09-01 17:20,20.0,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,20681000.0,100
25463,25855,2019-09-01 17:20,20.0,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,4847000.0,24
25464,25856,2019-09-01 17:20,20.0,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,6903000.0,35
25465,25857,2019-09-01 17:40,20.0,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000,31852000.0,147
25466,25858,2019-09-01 17:40,20.0,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000,32843000.0,158
25467,25859,2019-09-01 17:40,20.0,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000,6408000.0,31
25468,25860,2019-09-01 17:40,20.0,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000,8382000.0,43
25469,25861,2019-09-01 18:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,43942000.0,1001
25470,25862,2019-09-01 18:20,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,83842000.0,1910
25471,25863,2019-09-01 18:40,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,80013000.0,1823
25472,25864,2019-09-01 19:00,20.0,리복 델타 피트니스 드로즈 12종,속옷,89000,17399000.0,196
25473,25865,2019-09-01 19:00,20.0,리복 델타 피트니스 트렁크 8종,속옷,89000,2897000.0,33
25474,25866,2019-09-01 19:00,20.0,리복 스피드윅 런닝 6종,속옷,89000,1112000.0,13
25475,25867,2019-09-01 19:20,20.0,리복 델타 피트니스 드로즈 12종,속옷,89000,30071000.0,338
25476,25868,2019-09-01 19:20,20.0,리복 델타 피트니스 트렁크 8종,속옷,89000,10254000.0,116
25477,25869,2019-09-01 19:20,20.0,리복 스피드윅 런닝 6종,속옷,89000,4317000.0,49
25478,25870,2019-09-01 19:40,20.0,리복 델타 피트니스 드로즈 12종,속옷,89000,81008000.0,911
25479,25871,2019-09-01 19:40,20.0,리복 델타 피트니스 트렁크 8종,속옷,89000,14231000.0,160
25480,25872,2019-09-01 19:40,20.0,리복 스피드윅 런닝 6종,속옷,89000,9284000.0,105
25481,25873,2019-09-01 20:00,10.0,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,0.0,0
25482,25874,2019-09-01 20:10,10.0,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,6639000.0,3
25483,25875,2019-09-01 20:20,10.0,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,19871000.0,8
25484,25876,2019-09-01 20:30,10.0,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,16523000.0,7
25485,25877,2019-09-01 20:40,10.0,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,19871000.0,8
25486,25878,2019-09-01 20:50,10.0,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000,61220000.0,25
25487,25879,2019-09-01 21:00,20.0,일시불 LG전자 매직스페이스 냉장고,가전,1359000,3896000.0,3
25488,25880,2019-09-01 21:00,20.0,무이자 LG전자 매직스페이스 냉장고,가전,1499000,4295000.0,3
25489,25881,2019-09-01 21:20,20.0,일시불 LG전자 매직스페이스 냉장고,가전,1359000,11588000.0,9
25490,25882,2019-09-01 21:20,20.0,무이자 LG전자 매직스페이스 냉장고,가전,1499000,29879000.0,20
25491,25883,2019-09-01 21:40,20.0,일시불 LG전자 매직스페이스 냉장고,가전,1359000,73207000.0,54
25492,25884,2019-09-01 21:40,20.0,무이자 LG전자 매직스페이스 냉장고,가전,1499000,21332000.0,15
25493,25885,2019-09-01 22:00,20.0,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,3666000.0,6
25494,25886,2019-09-01 22:00,20.0,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,1990000.0,3
25495,25887,2019-09-01 22:00,20.0,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,0.0,0
25496,25888,2019-09-01 22:00,20.0,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,4964000.0,6
25497,25889,2019-09-01 22:00,20.0,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,6256000.0,6
25498,25890,2019-09-01 22:00,20.0,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,3285000.0,3
25499,25891,2019-09-01 22:20,20.0,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,0.0,0
25500,25892,2019-09-01 22:20,20.0,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,1988000.0,3
25501,25893,2019-09-01 22:20,20.0,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,34948000.0,39
25502,25894,2019-09-01 22:20,20.0,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,7417000.0,8
25503,25895,2019-09-01 22:20,20.0,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,9362000.0,8
25504,25896,2019-09-01 22:20,20.0,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,0.0,0
25505,25897,2019-09-01 22:40,20.0,(일)[보루네오] 피올레 천연소가죽 소파 3인용,가구,699000,5477000.0,8
25506,25898,2019-09-01 22:40,20.0,(무)[보루네오] 피올레 천연소가죽 소파 3인용,가구,749000,1988000.0,3
25507,25899,2019-09-01 22:40,20.0,(일)[보루네오] 피올레 천연소가죽 소파 4인용,가구,899000,20987000.0,24
25508,25900,2019-09-01 22:40,20.0,(무)[보루네오] 피올레 천연소가죽 소파 4인용,가구,949000,12330000.0,13
25509,25901,2019-09-01 22:40,20.0,(일)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1199000,9362000.0,8
25510,25902,2019-09-01 22:40,20.0,(무)[보루네오] 피올레 천연소가죽 소파 6인용,가구,1249000,16213000.0,13
25511,25903,2019-09-01 23:00,20.0,캐치온 수퍼나인 블랙박스(2CH),생활용품,169000,10726000.0,64
25512,25904,2019-09-01 23:00,20.0,캐치온 수퍼나인 블랙박스(1CH),생활용품,99000,2254000.0,23
25513,25905,2019-09-01 23:20,20.0,캐치온 수퍼나인 블랙박스(2CH),생활용품,169000,34861000.0,207
25514,25906,2019-09-01 23:20,20.0,캐치온 수퍼나인 블랙박스(1CH),생활용품,99000,1531000.0,16
25515,25907,2019-09-01 23:40,20.0,캐치온 수퍼나인 블랙박스(2CH),생활용품,169000,42905000.0,254
25516,25908,2019-09-01 23:40,20.0,캐치온 수퍼나인 블랙박스(1CH),생활용품,99000,3746000.0,38
25517,25909,2019-09-02 0:00,20.0,디즈니 여성 트랙수트 5종,의류,49000,10448000.0,214
25518,25910,2019-09-02 0:00,20.0,디즈니 남성 트랙수트 5종,의류,49000,4252000.0,87
25519,25911,2019-09-02 0:20,20.0,디즈니 여성 트랙수트 5종,의류,49000,20889000.0,427
25520,25912,2019-09-02 0:20,20.0,디즈니 남성 트랙수트 5종,의류,49000,8313000.0,170
25521,25913,2019-09-02 0:40,20.0,디즈니 여성 트랙수트 5종,의류,49000,22686000.0,463
25522,25914,2019-09-02 0:40,20.0,디즈니 남성 트랙수트 5종,의류,49000,9304000.0,190
25523,25915,2019-09-02 1:00,10.0,[페플럼제이] 19Fall' 소프트 루즈 니트 풀오버 4종,의류,79000,2611000.0,34
25524,25916,2019-09-02 1:10,10.0,[페플럼제이] 19Fall' 소프트 루즈 니트 풀오버 4종,의류,79000,3496000.0,45
25525,25917,2019-09-02 1:20,10.0,[페플럼제이] 19Fall' 소프트 루즈 니트 풀오버 4종,의류,79000,2859000.0,37
25526,25918,2019-09-02 1:30,10.0,[페플럼제이] 19Fall' 소프트 루즈 니트 풀오버 4종,의류,79000,2667000.0,34
25527,25919,2019-09-02 1:40,10.0,[페플럼제이] 19Fall' 소프트 루즈 니트 풀오버 4종,의류,79000,1250000.0,16
25528,25920,2019-09-02 1:50,5.0,[페플럼제이] 19Fall' 소프트 루즈 니트 풀오버 4종,의류,79000,2910000.0,37
25529,25921,2019-09-02 6:00,20.0,무이자 파뷔에 항균 뱀부 식기건조대,주방,69800,1989000.0,29
25530,25922,2019-09-02 6:00,20.0,일시불 파뷔에 항균 뱀부 식기건조대,주방,64800,4786000.0,74
25531,25923,2019-09-02 6:20,20.0,무이자 파뷔에 항균 뱀부 식기건조대,주방,69800,3745000.0,54
25532,25924,2019-09-02 6:20,20.0,일시불 파뷔에 항균 뱀부 식기건조대,주방,64800,7527000.0,117
25533,25925,2019-09-02 6:40,20.0,무이자 파뷔에 항균 뱀부 식기건조대,주방,69800,8561000.0,123
25534,25926,2019-09-02 6:40,20.0,일시불 파뷔에 항균 뱀부 식기건조대,주방,64800,10221000.0,158
25535,25927,2019-09-02 7:00,20.0,단하루 종근당건강 프로메가 오메가3 파워+비타민D,건강기능,79000,0.0,0
25536,25928,2019-09-02 7:20,15.0,단하루 종근당건강 프로메가 오메가3 파워+비타민D,건강기능,79000,0.0,0
25537,25929,2019-09-02 8:00,20.0,퀸메이드 제로 청소기,생활용품,159000,14691000.0,93
25538,25930,2019-09-02 8:20,20.0,퀸메이드 제로 청소기,생활용품,159000,19756000.0,125
25539,25931,2019-09-02 8:40,20.0,퀸메이드 제로 청소기,생활용품,159000,47541000.0,299
25540,25932,2019-09-02 9:00,20.0,NNF SS트레이닝 세트(8월),의류,29000,27069000.0,934
25541,25933,2019-09-02 9:20,20.0,NNF SS트레이닝 세트(8월),의류,29000,42324000.0,1460
25542,25934,2019-09-02 9:40,20.0,NNF SS트레이닝 세트(8월),의류,29000,44126000.0,1522
25543,25935,2019-09-02 10:00,20.0,유귀열의 The 귀한 치마살,농수축,55900,14248000.0,255
25544,25936,2019-09-02 10:20,20.0,유귀열의 The 귀한 치마살,농수축,55900,35688000.0,639
25545,25937,2019-09-02 10:40,20.0,유귀열의 The 귀한 치마살,농수축,55900,38015000.0,681
25546,25938,2019-09-02 11:00,20.0,이정섭의 비가린 배추김치 10kg,농수축,42900,14217000.0,332
25547,25939,2019-09-02 11:20,20.0,이정섭의 비가린 배추김치 10kg,농수축,42900,21284000.0,497
25548,25940,2019-09-02 11:40,20.0,이정섭의 비가린 배추김치 10kg,농수축,42900,33775000.0,788
25549,25941,2019-09-02 12:00,30.0,오모떼 레이스홀릭 시즌5 브라팬티10종(8월),속옷,59000,28764000.0,488
25550,25942,2019-09-02 12:30,30.0,오모떼 레이스홀릭 시즌5 브라팬티10종(8월),속옷,59000,45027000.0,764
25551,25943,2019-09-02 13:00,20.0,참존 탑뉴스 지이링클 기초세트,이미용,59000,29151000.0,495
25552,25944,2019-09-02 13:20,20.0,참존 탑뉴스 지이링클 기초세트,이미용,59000,49198000.0,834
25553,25945,2019-09-02 13:40,20.0,참존 탑뉴스 지이링클 기초세트,이미용,59000,63649000.0,1079
25554,25946,2019-09-02 14:00,30.0,생쥴랑 18K 베니스 주얼리 컬렉션 11종,잡화,299000,33205000.0,112
25555,25947,2019-09-02 14:30,30.0,생쥴랑 18K 베니스 주얼리 컬렉션 11종,잡화,299000,82299000.0,276
25556,25948,2019-09-02 15:00,20.0,명인 김규흔의 영양 강정바 60개+무료체험5개,농수축,33900,27004000.0,797
25557,25949,2019-09-02 15:20,20.0,명인 김규흔의 영양 강정바 60개+무료체험5개,농수축,33900,35474000.0,1047
25558,25950,2019-09-02 15:40,20.0,명인 김규흔의 영양 강정바 60개+무료체험5개,농수축,33900,42309000.0,1249
25559,25951,2019-09-02 16:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,47501000.0,952
25560,25952,2019-09-02 16:20,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,83861000.0,1681
25561,25953,2019-09-02 16:40,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,92941000.0,1863
25562,25954,2019-09-02 17:00,20.0,현대어찬 손질갈치,농수축,36900,24516000.0,665
25563,25955,2019-09-02 17:20,20.0,현대어찬 손질갈치,농수축,36900,58767000.0,1593
25564,25956,2019-09-02 17:40,20.0,현대어찬 손질갈치,농수축,36900,63114000.0,1711
25565,25957,2019-09-02 18:00,20.0,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,16444000.0,139
25566,25958,2019-09-02 18:00,20.0,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,14577000.0,113
25567,25959,2019-09-02 18:20,20.0,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,27157000.0,229
25568,25960,2019-09-02 18:20,20.0,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,15531000.0,121
25569,25961,2019-09-02 18:40,20.0,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000,43317000.0,365
25570,25962,2019-09-02 18:40,20.0,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000,19797000.0,154
25571,25963,2019-09-02 19:00,20.0,푸마 프레쉬 미들 드로즈 패키지,속옷,89000,18998000.0,214
25572,25964,2019-09-02 19:00,20.0,푸마 시그니처 코튼 트렁크 패키지,속옷,89000,5393000.0,61
25573,25965,2019-09-02 19:00,20.0,푸마 코튼 언더탑 9종,속옷,89000,2184000.0,25
25574,25966,2019-09-02 19:20,20.0,푸마 프레쉬 미들 드로즈 패키지,속옷,89000,24004000.0,270
25575,25967,2019-09-02 19:20,20.0,푸마 시그니처 코튼 트렁크 패키지,속옷,89000,8633000.0,97
25576,25968,2019-09-02 19:20,20.0,푸마 코튼 언더탑 9종,속옷,89000,2173000.0,25
25577,25969,2019-09-02 19:40,20.0,푸마 프레쉬 미들 드로즈 패키지,속옷,89000,40590000.0,457
25578,25970,2019-09-02 19:40,20.0,푸마 시그니처 코튼 트렁크 패키지,속옷,89000,11938000.0,135
25579,25971,2019-09-02 19:40,20.0,푸마 코튼 언더탑 9종,속옷,89000,3687000.0,42
25580,25972,2019-09-02 20:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,22462000.0,512
25581,25973,2019-09-02 20:20,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,43472000.0,991
25582,25974,2019-09-02 20:40,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,51134000.0,1165
25583,25975,2019-09-02 21:00,20.0,일시불 LG 통돌이 세탁기,가전,439000,27884000.0,64
25584,25976,2019-09-02 21:00,20.0,무이자 LG 통돌이 세탁기,가전,489000,14019000.0,29
25585,25977,2019-09-02 21:20,20.0,일시불 LG 통돌이 세탁기,가전,439000,30690000.0,70
25586,25978,2019-09-02 21:20,20.0,무이자 LG 통돌이 세탁기,가전,489000,28020000.0,58
25587,25979,2019-09-02 21:40,20.0,일시불 LG 통돌이 세탁기,가전,439000,51395000.0,118
25588,25980,2019-09-02 21:40,20.0,무이자 LG 통돌이 세탁기,가전,489000,48279000.0,99
25589,25981,2019-09-02 22:00,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,499000,3686000.0,8
25590,25982,2019-09-02 22:00,20.0,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,549000,4053000.0,8
25591,25983,2019-09-02 22:00,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,549000,4051000.0,8
25592,25984,2019-09-02 22:00,20.0,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,599000,2963000.0,5
25593,25985,2019-09-02 22:00,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,599000,4418000.0,8
25594,25986,2019-09-02 22:00,20.0,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,649000,6362000.0,10
25595,25987,2019-09-02 22:20,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,499000,13388000.0,27
25596,25988,2019-09-02 22:20,20.0,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,549000,4053000.0,8
25597,25989,2019-09-02 22:20,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,549000,8051000.0,15
25598,25990,2019-09-02 22:20,20.0,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,599000,2960000.0,5
25599,25991,2019-09-02 22:20,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,599000,8786000.0,15
25600,25992,2019-09-02 22:20,20.0,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,649000,4781000.0,8
25601,25993,2019-09-02 22:40,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,499000,27935000.0,56
25602,25994,2019-09-02 22:40,20.0,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,가구,549000,5387000.0,10
25603,25995,2019-09-02 22:40,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,549000,22730000.0,42
25604,25996,2019-09-02 22:40,20.0,(무)삼익가구 어블러 LED 멀티 수납형 침대 퀸,가구,599000,10241000.0,18
25605,25997,2019-09-02 22:40,20.0,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,599000,21883000.0,37
25606,25998,2019-09-02 22:40,20.0,(무)삼익가구 어블러 LED 멀티 수납형 침대 킹,가구,649000,14249000.0,22
25607,25999,2019-09-02 23:00,20.0,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,450000,17161000.0,39
25608,26000,2019-09-02 23:00,20.0,무이자 선일금고 이볼브 시리즈 EV-040,생활용품,490000,11904000.0,25
25609,26001,2019-09-02 23:00,20.0,일시불 선일금고 이볼브 시리즈 EV-020,생활용품,400000,1446000.0,4
25610,26002,2019-09-02 23:00,20.0,무이자 선일금고 이볼브 시리즈 EV-020,생활용품,440000,3128000.0,8
25611,26003,2019-09-02 23:20,20.0,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,450000,32581000.0,73
25612,26004,2019-09-02 23:20,20.0,무이자 선일금고 이볼브 시리즈 EV-040,생활용품,490000,12183000.0,25
